Code,Title
XM6GF6,              Gadofosveset
XM8966,            Superparamagnetic contrast media
XM33C2,              ferumoxsil
XM84N5,              ferristene
XM2945,"              iron oxide, nanoparticles"
XM2666,            Perflubron
XM5TN4,          Ultrasound contrast media
XM40N1,            Microspheres of human albumin
XM3PF3,            Microparticles of galactose
XM7S16,            Perflenapent
XM4VR4,            Microspheres of phospholipids
XM8169,            Sulfur hexafluoride
XM8G80,            Perflubutane polymer microspheres
XM9320,          Diagnostic radiopharmaceuticals
XM8ZM1,            Technetium (99mTc) compounds
XM5VK7,              Sodium pertechnetate Tc99m
XM9YB1,            Iodine (123I) compounds
XM2R88,            sodium iodide (131i)
XM6941,            Rubidium chloride Rb82
XM3GL6,            Gallium citrate
XM8SB4,              Gallium (67Ga) citrate
XM3WK3,            Fludeoxyglucose (18F)
XM4ML0,            Iodocholesterol (131I)
XM6Z69,            Xenon (127Xe) gas
XM6EQ3,            Xenon (133xe)
XM39A6,            Sodium iodide (124I)
XM9F18,            Maternal antibodies
XM3HU5,            ferric (59Fe) citrate
XM1899,            Sodium iodide (123I)
XM9063,            Sodium iodohippurate (123I)
XM60X3,            Iobenguane (131I)
XM1QL4,            Iobenguane (123I)
XM6UT0,            Fluoroethyl L tyrosine (18F)
XM80F7,            Fluoroestradiol (18F)
XM5G08,            Fluciclovine (18F)
XM3LK2,            Fluorodopa (18F)
XM1N90,            Fluoromethylcholine (18F)
XM5XR7,            Fluoroethylcholine (18F)
XM5EC5,            Gallium (68Ga) edotreotide
XM7VT3,            Cobalt (57Co) cyanocobalamine
XM8YZ3,            Cobalt (58Co) cyanocobalamine
XM5FA9,            Tauroselcholic acid
XM42A5,            Selenium (75Se) norcholesterol
XM2MJ2,            Iodinated (131i) human serum albumin
XM2YP2,            Iodine 125
XM8YZ7,            Iodine 131
XM0RB0,            Sodium iodohippurate (131I)
XM15W7,            Sodium iothalamate (125I)
XM5674,            Ammonia (13N)
XM05N6,            Gallium (68Ga) gozetotide
XM45C8,          Therapeutic radiopharmaceuticals
XM6RC9,            Sodium iodide I 131 therapeutic
XM01S1,            Isoaminile (citrate)
XM9XW5,            Antimonic sulfide
XM8Z31,            Yttrium (90Y) ferrihydroxide colloid
XM0JJ4,            Samarium (153Sm) hydroxyapatite colloid
XM56F9,            Dysprosium (165Dy) colloid
XM10B1,            Yttrium (90Y) citrate colloid
XM3MD6,            Erbium (169Er) citrate colloid
XM5ZE8,            Amylene dichloride
XM1WG6,            Ethiodized oil (131 i)
XM7MV3,            Iodine (131I) omburtamab
XM32B6,          b eucaine
XM79Q0,          Benzamine lactate
XM8MM9,          Coal tar
XM96H7,          Ether soluble tar distillate
XM6PP6,          Juniper tar
XM8YS8,          Phenol medicinal
XM96T6,          Phenolic preparation
XM8485,          Pramoxine
XM6A20,          Quinisocaine
XM8W74,          Tar distillate
XM8WM2,          Tar ointment
XM4543,          Tolpropamine
XM2833,          Mepyramine topical
XM29P8,          Diphenhydramine methylbromide
XM9UN5,          Thonzylamine topical
XM7JY5,          Thenalidine topical
XM6WM2,          Promethazine topical
XM4B01,          Acetic acid with sodium acetate (ointment)
XM7MV6,          Acrylic resin
XM8U60,          Allylthiourea
XM06X6,"          Aluminium, aluminum ointment (surgical) (topical)"
XM1S82,          Aminobenzoic acid ( p)
XM3VB3,          Arachis oil
XM8SU9,          Barrier cream
XM5L08,          Bentonite
XM7D95,          Benzophenones
XM6F99,            Benzophenone 3
XM4DT5,            Benzophenone 4
XM08U7,          Betula oil
XM7K00,          Calamine (lotion)
XM2EP3,          Cellulose nitrates (topical)
XM9ZA9,          Chlordiethyl benzamide
XM88R8,          Cold cream
XM7033,          Corn starch
XM38M3,          Cornhusker's lotion
XM8P34,          Cottonseed oil
XM5PK1,          Demulcent (external)
XM0XB3,          Diethyl toluamide medicinal
XM9U76,          Dimethyl phthalate
XM8KY4,          Flaxseed (medicinal)
XM6694,          Homosalate
XM8M74,          Hydrophilic lotion
XM8WH4,          Lanolin
XM4HE0,            Lanolin alcohol
XM7TK2,          Mecrilate
XM7VP7,          Melanizing agents
XM8EY7,          Mexenone
XM9TZ7,          Mineral oil topical
XM3214,          Octafonium chloride
XM66S8,          Oil wintergreen (bitter)
XM9CQ4,          Methoxsalen topical
XM0VT0,          Padimate
XM9AG3,          Para aminobenzoic acid
XM1U48,          Peanut oil topical
XM8PB6,          Petrolatum
XM8J96,          Plaster dressing
XM9V04,          Plastic dressing
XM2BL7,          Polyethylene adhesive
XM6J14,"          Protectant, skin"
XM9VE3,          Pyroxylin
XM8293,          Rose water ointment
XM06Y2,          Silicone medicinal
XM9410,          Topical sunscreen
XM4YA6,          Sulisobenzone
XM7YQ8,          Sweet oil (birch)
XM3599,          Talcum
XM3MF9,          Thiosinamine
XM7Q94,          Titanium dioxide
XM6WX7,          Titanium oxide
XM5E39,          Ultraviolet light protectants
XM4D35,            2 (4 Diethylamino 2 hydroxybenzoyl) benzoic acid hexylester
XM8A13,            Methylene bis benzotriazolyltetramethylbutylphenol
XM6UT3,            Phenylbenzimidazol 5 sulfonic acid
XM65Q8,"            2,4,6 Trianilino p (carbo 2 ethylhexyl 1 oxi) 1,3,5 triazine"
XM5PP3,          Unna's boot
XM8H46,          Zinc gelatin
XM7RG9,          Zinc oxide
XM4NT3,          Zinc stearate
XM8YJ6,          Colophonium
XM1LY7,          Sorbitan sesquioleate
XM2M34,          Octinoxate
XM2F87,          Hyaluronic acid topical
XM90Q0,          Cetomacrogol
XM8N69,        Etofenamate
XM85Z1,          Fluoride medicinal dental use
XM9RB7,          Stannous fluoride
XM60N7,          Bismuth salts formic iodide
XM0DJ3,          Cadexomer
XM12P7,          Diiodohydroxypropane
XM8UZ7,          Diiodohydroxyquin topical
XM0809,          Iodide
XM8C24,          Iodide mercury (ointment)
XM3Q63,          Iodide methylate
XM6TG8,          Iodochlorhydroxyquin topical
XM3X72,          Iodoform
XM58X1,          Potassium iodate
XM24J7,          Povidone iodine
XM9ZS1,          Allantoin
XM7H25,          Alum (medicinal)
XM2GV6,          Ammonium ichthyosulfonate
XM8RR9,          Ammonium persulfate
XM8HL4,          Anthralin
XM8SX1,          Antiseborrheics
XM8GU1,          Butantrone
XM4FV2,          Cade oil
XM2ST0,          Cadmium sulfide (medicinal)
XM9TT3,          Capsicum
XM4AW0,          Carbon dioxide snow
XM01Q7,          Chlorothymol
XM92H5,          Chloroxine
XM7HY4,          Chrysarobin
XM3P37,          Coal tar medicinal (ointment)
XM3LD7,          Collagenase topical
XM7PM1,          Corn cures
XM5W78,          Depilatory
XM95C8,          Diachylon plaster
XM64V2,          Dimethyl sulfoxide medicinal
XM26P0,          Dimethylamine sulfate
XM8RS8,          Dithranol
XM17Y7,          Enzyme proteolytic
XM3JC8,          Ethyl chloride local
XM4P92,          Ethyl fumarate
XM7WC9,          Euresol
XM7VL9,          Hair dye
XM8GV4,          Hemostyptic
XM7KM8,          Isopropyl alcohol medicinal
XM6ES1,          Keratolytic drug anthracene
XM23V5,          Keratolytic drug
XM4KL1,          Keratoplastic
XM76E0,          Lassar's paste
XM1VX5,          Methyl nicotinate
XM8N27,          Monobenzone
XM6YQ8,          Pyrithione zinc
XM4549,"          Resorcin, resorcinol medicinal"
XM5DQ2,          Rubefacient
XM68B5,          Salicylic acid
XM02N6,          Savin (oil)
XM4CB3,          Selenium disulfide
XM43T8,          Selenium sulfide
XM1UK4,          Selsun
XM3E07,          Silver nitrate toughened (keratolytic)
XM1FW6,          Sulfur compounds not elsewhere classified (medicinal)
XM6ZA6,          Sulfur keratolytic ointment
XM1W96,          Thioglycolate
XM7GY2,          Tioxolone
XM4ZP4,          Triacetoxyanthracene
XM6U21,          Trichloroacetic acid medicinal
XM2V83,          Vleminckx's solution
XM6T99,          White lotion (keratolytic)
XM25J6,          Xenysalate
XM7AM5,          Glyceryl monothioglycolate
XM5L79,          p Toluenediamine
XM75W8,          Adrenal ophthalmic preparation
XM6H73,          Ammonium acid tartrate
XM6G79,          Anti infective ophthalmic preparation
XM5568,          Anticholinesterase reversible ophthalmological
XM5T83,          Befunolol
XM6NB7,          Bibrocathol
XM32H1,          Chymotrypsin ophthalmic preparation
XM6E41,          Colistin sulfate (eye preparation)
XM1WZ1,          Contact lens solution
XM3X79,          Copper sulfate cupric medicinal eye
XM3918,          Cycloplegic drug
XM8S71,          Demecarium bromide
XM1X30,          Dendrid
XM0L12,          Dipivefrine
XM17P1,          Echothiophate
XM7K14,          Ecothiopate iodide
XM09W6,          Edoxudine
XM8PJ6,          Eucatropine
XM45L3,          Fluorphenylalanine
XM1783,          Herplex
XM9EN3,          Hydroxyamphetamine
XM9E72,          Hypromellose
XM0PE3,          Lachesine
XM8098,          Levobunolol
XM4QZ9,          Methylparaben (ophthalmic)
XM0YH4,          Metipranolol
XM2JE0,          Miotic drug
XM4DY8,          Mycitracin ophthalmic preparation
XM5PU9,          Mydriatic drug
XM28C3,          Neosporin ophthalmic preparation
XM4PY4,          Phospholine
XM4605,          Physostigmine
XM9N59,          Polymyxin E sulfate (eye preparation)
XM2WK3,          Propylparaben (ophthalmic)
XM56H1,          Silver protein
XM7AV0,          Sodium borate cleanser eye
XM6Q18,          Stoxil
XM8A14,          Sulfisoxazole ophthalmic preparation
XM9PG5,          Sulfonamide eye
XM61C9,          Tear solution
XM5RC2,          Tetrahydrozoline
XM31C8,          Visine
XM9X81,          Acetazolamide
XM4LU1,          Dichlorphenamide
XM4DH5,          Ethoxzolamide
XM8P33,          Methazolamide
XM3ZJ4,          Pemirolast
XM2JR8,          Picloxydine
XM6JB1,          Fluostigmine
XM3BT0,          Dorzolamide
XM9GB8,          Brinzolamide
XM5130,          Latanoprost
XM5ZG4,          Unoprostone
XM6E95,          Bimatoprost
XM9BS0,          Travoprost
XM3UC8,          Tafluprost
XM6PD6,          Dapiprazole
XM8469,          Netarsudil
XM0GK6,          Pegaptanib
XM95Y7,          Ranibizumab
XM42E0,          Iodoheparinate
XM67C4,          Lifitegrast
XM57P1,          Cenegermin
XM2RM5,          Ocriplasmin
XM0YQ8,          Autologous limbal stem cells
XM2GK8,          Artificial tears and other indifferent preparations
XM3PF8,          Anecortave
XM7CE4,          Guaiazulen
XM0ST2,          Olopatadine
XM49V8,          Azidamfenicol
XM3G39,          Sulfadicramide
XM13T1,          Sulfafenazol
XM4F24,          Interferon ophthalmic preparation
XM0C71,          Fomivirsen
XM1A96,          Besifloxacin
XM7415,          Mercury compounds
XM9KL6,          Loteprednol
XM6GF5,          Formocortal
XM9166,          Pranoprofen
XM4GZ0,          Nepafenac
XM0QS2,          Bromfenac
XM14H0,          Brimonidine ophthalmic preparation
XM9KS5,          Acetylcholine ophthalmic preparation
XM32J7,          Levocabastine
XM9L65,          Lodoxamide
XM1CM1,          Emedastine
XM4JE3,          Alcaftadine
XM7SY2,"          Sodium chloride, hypertonic (ophthalmic)"
XM2LQ4,          Sodium edetate ophthalmic preparation
XM3ZG3,          Ciclosporin ophthalmic preparation
XM7UH0,          Nandrolone ophthalmic preparation
XM3XE4,          Apraclonidine
XM2Y24,          Verteporfin
XM63C9,          Spaglumic acid
XM3YZ7,          Dentifrice
XM1JW3,"          Dressing, live pulp"
XM0PR1,          Eucalyptus oil
XM3XP7,          Oil cloves
XM8PE1,          Pulp devitalizing paste
XM9023,          Acetylsalicylic acid topical
XM7K59,          Olaflur
XM5GY2,          Sodium monofluorophosphate topical
XM53X2,          Tetracycline topical
XM2FL0,          Acriflavinium chloride
XM8K50,          Acrinol
XM5PD0,          Acrisorcin
XM7696,          Adrenal topical
XM9B70,          Aerosporin topical
XM2ET5,          Alclometasone
XM3NX2,          Alkonium (bromide)
XM7TF6,          Allethrin
XM0CC9,          Aluminium acetate solution
XM6JG7,          Aluminium sulfate
XM18N0,          Glutaraldehyde medicinal
XM7XA4,          Glyceryl triacetate topical
XM7Y78,          Gramicidin
XM5UQ0,          Halcinolone
XM9Q64,          Halethazole
XM0C80,          Haloprogin
XM3KW0,          Halquinols
XM6XH7,          HCH medicinal
XM8UW4,          Hedaquinium
XM95K6,          Hexachlorophene
XM6RK6,          Aminoacridine
XM7RK5,          Hexamidine
XM19W1,          Hydrargaphen
XM0JC1,          Hydrargyri amino chloridum
XM4AG2,          Hydrogen peroxide
XM6E35,          Hydroxytoluene medicinal
XM02H1,          Hypochlorite
XM3PT9,          Ichthammol
XM6BF8,          Isoconazole
XM07S0,          Kwell anti infective (topical)
XM3U48,          Laurolinium
XM7CU1,          Amphotericin B topical
XM8C45,          Lidex
XM8E58,          Lindane medicinal
XM7CM3,          Locorten
XM5MZ8,          Mafenide
XM6QD7,          Malathion (medicinal)
XM6L15,          Medrysone
XM53R5,          Melaleuca alternifolia oil
XM35K3,          Merbromin
XM7FY5,          Mercaptobenzothiazole salts
XM1B13,          Mercurochrome
XM8GN4,"          Anti infective bismuth, local"
XM2J64,          Mercury ammoniated
XM9Z76,          Mercury anti infective topical
XM10V3,          Mercury chloride (ammoniated)
XM6Q50,"          Mercury oxide, yellow"
XM9613,          Merthiolate
XM2JH4,          Mesulfen
XM2M00,          Metactesylacetate
XM0XV0,          Methyl paraben
XM1910,          Methyl prednisolone topical
XM5HR1,          Methylbenzethonium chloride
XM1JC6,"          Antifungal disinfectant, local"
XM7C91,          Methylrosaniline
XM2793,          Methylrosanilinium chloride
XM0ZY9,          Micatin
XM9A06,          Monistat
XM23B6,          Mupirocin
XM43U9,          Mycifradin topical
XM14D6,          Myralact
XM1HX1,          Naftifine
